,Label,VehicleID,Distance_driven,Sum_warning,Sum_warning_speed,Sum_secure_dist,Sum_TTC_respect,Sum_safe_dist,Sum_Emergency_Brake
4297,Normal,normal1466,2271.1315176063254,113,1,19,8,84,1
4298,Normal,normal1468,3826.712370040829,6,0,2,3,1,0
4299,Normal,normal1469,3050.1918479077,2,0,1,0,0,1
4300,Slow,slow1463,1500.1766769561461,0,0,0,0,0,0
4301,Normal,normal1470,3040.5727059661735,3,0,2,1,0,0
4302,Slow,slow1465,1626.81162721625,11,0,2,8,0,1
4303,Dangerous,dang1466,2000.5302820025329,213,1,119,9,80,4
4304,Dangerous,dang1468,3888.386228800259,222,11,181,3,26,1
4305,Normal,normal1471,636.094791876101,3,0,0,0,3,0
4306,Dangerous,dang1469,3066.4301186139405,55,26,27,1,1,0
4307,Normal,normal1472,2815.8601277593866,56,2,0,0,54,0
4308,Dangerous,dang1470,3103.281700292326,182,34,78,6,62,2
4309,Normal,normal1473,3858.1636164999063,1,1,0,0,0,0
4310,Slow,slow1466,1708.9829317700887,28,0,0,4,23,1
4311,Slow,slow1468,3137.263396968634,0,0,0,0,0,0
4312,Dangerous,dang1471,632.1044435827201,70,12,47,1,10,0
4313,Dangerous,dang1472,3111.6153949536024,84,6,48,10,18,2
4314,Normal,normal1474,2639.588802689447,73,4,3,3,60,3
4315,Slow,slow1469,2615.781639271892,0,0,0,0,0,0
4316,Normal,normal1475,583.8127471165691,1,1,0,0,0,0
4317,Slow,slow1470,1900.71893152031,2,0,0,2,0,0
4318,Slow,slow1472,1991.6017702178453,0,0,0,0,0,0
4319,Dangerous,dang1473,4644.219033353947,124,3,94,2,25,0
4320,Normal,normal1476,2059.5664806531777,52,2,11,2,37,0
4321,Slow,slow1471,630.8938508971994,1,0,0,1,0,0
4322,Dangerous,dang1474,2650.285848028063,164,56,72,8,26,2
4323,Normal,normal1477,2440.503699478285,5,3,0,0,2,0
4324,Dangerous,dang1475,580.4196843905202,36,1,32,2,1,0
4325,Normal,normal1478,2727.653792699969,19,0,2,3,12,2
4326,Slow,slow1473,3070.419112844052,2,0,0,2,0,0
4327,Dangerous,dang1476,2185.4633128788482,214,60,57,9,88,0
4328,Dangerous,dang1478,3562.591622840255,151,94,32,9,15,1
4329,Normal,normal1467,2939.736103322577,11,1,2,1,6,1
4330,Normal,normal1479,2889.704982228565,76,55,0,2,18,1
4331,Slow,slow1474,2454.6759592186763,6,1,1,4,0,0
4332,Dangerous,dang1477,2436.4142410959807,132,3,120,0,9,0
4333,Normal,normal1480,2746.4427622459652,18,2,2,0,14,0
4334,Slow,slow1475,580.1473145234409,0,0,0,0,0,0
4335,Slow,slow1478,2152.121663315404,0,0,0,0,0,0
4336,Dangerous,dang1467,1537.0906340095075,170,42,37,8,78,5
4337,Normal,normal1481,1737.8675362179047,1,0,0,0,1,0
4338,Slow,slow1476,1964.2356704790282,6,1,0,4,0,1
4339,Dangerous,dang1479,2974.5171975916173,181,95,40,10,31,5
4340,Normal,normal1482,1372.004279125413,4,1,1,0,1,1
4341,Slow,slow1477,2441.7819977983227,0,0,0,0,0,0
4342,Dangerous,dang1480,2915.7581231579406,138,26,99,5,6,2
4343,Dangerous,dang1482,1364.2702394559553,83,49,21,2,11,0
4344,Normal,normal1483,1835.2650131910282,123,0,1,3,118,1
4345,Slow,slow1467,1525.1594798027486,4,0,0,4,0,0
4346,Slow,slow1479,2840.4110536820153,4,0,0,4,0,0
4347,Normal,normal1485,2990.4430440305337,11,4,0,2,5,0
4348,Slow,slow1480,2272.337053299008,2,0,0,2,0,0
4349,Dangerous,dang1483,1831.140565094642,127,23,60,1,43,0
4350,Dangerous,dang1485,3097.3849140159423,57,20,26,5,3,3
4351,Normal,normal1486,3873.971646807951,9,0,0,2,7,0
4352,Slow,slow1482,1373.286072083476,4,0,1,2,0,1
4353,Normal,normal1487,1911.03324173283,131,1,2,3,125,0
4354,Normal,normal1488,3090.6853943563733,20,1,8,5,5,1
4355,Slow,slow1483,1814.477882540807,2,0,0,2,0,0
4356,Dangerous,dang1486,4635.82105036906,91,1,75,4,11,0
4357,Normal,normal1489,2873.1565745887447,19,19,0,0,0,0
4358,Slow,slow1485,1960.852304659275,3,0,0,3,0,0
4359,Dangerous,dang1481,1723.240758421712,38,17,1,5,15,0
4360,Dangerous,dang1487,1918.433339566829,189,1,6,7,175,0
4361,Normal,normal1484,3474.526107932121,137,127,0,5,5,0
4362,Normal,normal1490,2298.231837037239,25,2,0,0,23,0
4363,Dangerous,dang1488,3193.503693742451,175,28,109,10,26,2
4364,Normal,normal1491,2092.952825627137,5,2,1,2,0,0
4365,Slow,slow1486,3244.3234820350945,1,0,1,0,0,0
4366,Dangerous,dang1489,3675.6415124347445,76,23,48,2,1,2
4367,Normal,normal1492,2896.4633339550605,39,19,19,0,1,0
4368,Slow,slow1481,1739.9721176597761,2,0,0,2,0,0
4369,Slow,slow1487,1903.0938226367898,5,0,0,4,0,1
4370,Dangerous,dang1484,3520.671525864527,243,126,78,11,22,6
4371,Normal,normal1493,2544.770196204935,3,3,0,0,0,0
4372,Slow,slow1489,2568.0061113448605,0,0,0,0,0,0
4373,Dangerous,dang1492,2899.310366677969,158,18,129,5,5,1
4374,Normal,normal1495,2822.399401204483,4,3,0,0,1,0
4375,Dangerous,dang1491,2100.517944118624,48,13,29,4,1,1
4376,Dangerous,dang1493,2694.8221314294183,84,9,52,2,21,0
4377,Normal,normal1496,2645.78753923601,49,0,6,8,35,0
4378,Dangerous,dang1490,2788.6961657525476,69,4,27,4,31,3
4379,Normal,normal1497,3265.477339463886,20,0,15,4,0,1
4380,Slow,slow1492,2879.8628604646174,0,0,0,0,0,0
4381,Dangerous,dang1495,2817.8317785208806,207,16,148,8,35,0
4382,Normal,normal1498,1999.9704113284301,25,2,0,2,21,0
4383,Slow,slow1488,2259.3809516362517,1,0,0,1,0,0
4384,Slow,slow1491,2103.741474518864,3,0,0,3,0,0
4385,Slow,slow1493,2032.5978174392342,2,0,0,2,0,0
4386,Dangerous,dang1496,2654.3786878346577,104,0,75,3,26,0
4387,Normal,normal1499,2599.57211835478,89,69,0,2,18,0
4388,Slow,slow1490,2290.276664421858,4,0,0,4,0,0
4389,Dangerous,dang1497,3321.7193734445977,190,0,176,3,9,2
4390,Normal,normal1500,2571.4010977675475,40,1,7,6,26,0
4391,Slow,slow1484,2457.208963433454,7,0,5,2,0,0
4392,Slow,slow1495,2816.073034615963,0,0,0,0,0,0
4393,Dangerous,dang1498,1995.1394778740512,143,3,100,5,35,0
4394,Normal,normal1501,2534.2907425297067,53,49,0,2,1,1
4395,Slow,slow1496,2044.2603483370644,0,0,0,0,0,0
4396,Dangerous,dang1499,2143.2214041442126,220,80,10,7,123,0
4397,Normal,normal1502,2086.8428017042847,27,0,1,2,24,0
4398,Slow,slow1497,1729.5071930058627,2,0,0,2,0,0
4399,Dangerous,dang1500,2235.4409021504734,182,24,76,11,69,2
4400,Normal,normal1503,2065.7795817741776,4,0,0,2,2,0
4401,Slow,slow1498,2003.7941354619388,5,0,2,3,0,0
4402,Dangerous,dang1501,3394.8497446915203,196,99,68,11,14,4
4403,Normal,normal1494,2295.228584721247,75,0,1,3,69,2
4404,Normal,normal1504,1710.579022142763,8,2,1,2,3,0
4405,Slow,slow1499,1765.3382229594833,0,0,0,0,0,0
4406,Dangerous,dang1502,3996.1971226487776,155,96,38,11,7,3
4407,Normal,normal1505,806.7319499678354,26,0,0,2,24,0
4408,Slow,slow1500,1946.2610446465176,3,0,3,0,0,0
4409,Dangerous,dang1503,2071.1709835364095,104,14,62,5,23,0
4410,Slow,slow1501,2429.6210323914624,5,0,0,5,0,0
4411,Dangerous,dang1504,1697.052834841841,129,41,63,7,15,3
4412,Normal,normal1507,2515.424116127531,27,2,9,0,16,0
4413,Slow,slow1502,2036.9964645780735,9,0,3,6,0,0
4414,Dangerous,dang1505,803.2371610350572,96,0,57,4,35,0
4415,Normal,normal1508,1309.8933278790419,30,3,0,2,25,0
4416,Slow,slow1503,2071.6063268928056,1,0,0,1,0,0
4417,Normal,normal1509,162.71112796332147,4,0,2,0,2,0
4418,Dangerous,dang1507,3042.138014446779,205,91,70,5,39,0
4419,Normal,normal1510,2665.052255626755,38,13,0,7,18,0
4420,Slow,slow1504,1706.887739627425,2,0,0,2,0,0
4421,Slow,slow1505,812.2041445510883,3,1,0,2,0,0
4422,Dangerous,dang1508,1317.5778206863747,104,3,59,6,36,0
4423,Normal,normal1511,2323.9674690751262,82,24,16,0,41,1
4424,Dangerous,dang1509,156.76156866743528,26,0,20,4,2,0
4425,Normal,normal1512,3165.4664146009404,19,14,1,3,1,0
4426,Dangerous,dang1510,2661.7297394661264,212,68,103,12,25,4
4427,Normal,normal1513,2738.771290466433,15,2,10,2,1,0
4428,Dangerous,dang1511,2635.6272527849296,22,2,7,3,10,0
4429,Normal,normal1514,2821.7696525059278,3,3,0,0,0,0
4430,Slow,slow1508,1315.9521679968655,4,2,0,2,0,0
4431,Slow,slow1509,148.7618674787026,0,0,0,0,0,0
4432,Dangerous,dang1512,2932.098550918962,209,16,103,8,81,1
4433,Normal,normal1515,2357.8252360327565,41,0,20,4,16,1
4434,Slow,slow1510,2143.82499438304,4,0,1,3,0,0
4435,Dangerous,dang1513,2769.36368247015,177,28,99,7,41,2
4436,Normal,normal1516,1529.196537088208,2,2,0,0,0,0
4437,Slow,slow1507,1989.4079685924714,4,0,2,2,0,0
4438,Slow,slow1511,1786.6469429148706,7,2,0,5,0,0
4439,Dangerous,dang1514,3531.0914614050585,144,140,2,2,0,0
4440,Normal,normal1517,1232.9077922029278,17,16,0,0,0,1
4441,Slow,slow1512,1842.7747048016122,0,0,0,0,0,0
4442,Dangerous,dang1515,1979.4203731887812,164,0,93,6,62,3
4443,Normal,normal1518,1683.6746848742753,4,2,2,0,0,0
4444,Slow,slow1513,1944.8853444342224,3,0,0,3,0,0
4445,Slow,slow1514,2789.337893654858,2,0,2,0,0,0
4446,Dangerous,dang1516,1542.345022610806,103,23,31,2,47,0
4447,Normal,normal1519,2044.848457475881,45,20,5,1,19,0
4448,Dangerous,dang1517,1235.416642841112,47,29,8,5,5,0
4449,Normal,normal1520,3467.960819132162,9,0,0,2,7,0
4450,Slow,slow1515,2119.702148021343,6,0,0,6,0,0
4451,Dangerous,dang1518,1678.8888644647493,85,46,20,2,16,1
4452,Slow,slow1516,1517.645238895729,0,0,0,0,0,0
4453,Dangerous,dang1519,1957.9103204143807,156,36,71,11,35,3
4454,Normal,normal1521,546.8423203039472,6,2,0,2,2,0
4455,Normal,normal1522,3347.192086838362,3,3,0,0,0,0
4456,Slow,slow1517,1235.1865743746737,2,0,0,2,0,0
4457,Dangerous,dang1520,3894.2296275506387,48,29,19,0,0,0
4458,Dangerous,dang1522,2705.4826340452255,83,1,80,0,0,2
4459,Normal,normal1523,2801.7645835356375,8,0,3,4,1,0
4460,Slow,slow1518,1682.2673410903037,2,0,2,0,0,0
4461,Dangerous,dang1521,543.0246297296515,36,1,27,0,8,0
4462,Normal,normal1524,3051.2957048846033,6,6,0,0,0,0
4463,Slow,slow1519,1560.736719864322,5,0,3,2,0,0
4464,Slow,slow1520,2202.138964486934,0,0,0,0,0,0
4465,Slow,slow1522,2263.8156202063483,2,0,0,2,0,0
4466,Normal,normal1525,2795.5861218896507,16,0,13,1,0,2
4467,Dangerous,dang1523,2252.2598227413646,107,23,70,4,10,0
4468,Normal,normal1526,2125.097973194358,72,0,16,2,53,1
4469,Slow,slow1521,545.7698950009784,2,0,0,2,0,0
4470,Dangerous,dang1524,3045.5672361261463,176,17,153,3,3,0
4471,Normal,normal1527,2455.8121270319234,3,2,1,0,0,0
4472,Dangerous,dang1525,2816.970628331838,230,21,165,14,27,3
4473,Slow,slow1523,2116.727732879118,0,0,0,0,0,0
4474,Dangerous,dang1526,2183.982119519461,128,29,81,6,10,2
4475,Dangerous,dang1527,3124.932768737411,76,24,15,5,29,3
4476,Normal,normal1528,1909.9411587298453,62,3,18,3,38,0
4477,Normal,normal1529,3625.849949123859,1,1,0,0,0,0
4478,Slow,slow1524,2179.942767679738,0,0,0,0,0,0
4479,Slow,slow1527,1945.9116313061222,3,0,0,2,0,1
4480,Normal,normal1531,2291.9292150212905,108,69,0,2,37,0
4481,Slow,slow1526,1752.588921661726,4,0,2,2,0,0
4482,Dangerous,dang1529,4263.0515815046265,35,2,27,3,3,0
4483,Normal,normal1532,825.6954096562026,183,0,0,2,181,0
4484,Normal,normal1533,2362.491853488698,9,3,3,1,2,0
4485,Dangerous,dang1531,3024.3952868796578,101,27,36,8,30,0
4486,Normal,normal1534,2636.454936132635,26,1,2,6,17,0
4487,Slow,slow1529,2818.714042232428,2,0,2,0,0,0
4488,Dangerous,dang1528,1891.9726414634208,219,4,120,13,79,3
4489,Normal,normal1530,2075.5139403056373,74,1,11,5,56,1
4490,Normal,normal1535,3066.3941202537662,6,1,5,0,0,0
4491,Dangerous,dang1532,819.1891540459198,255,0,47,5,203,0
4492,Dangerous,dang1533,2363.9328355063335,180,3,136,2,38,1
4493,Normal,normal1536,2707.343004848037,49,1,7,0,41,0
4494,Slow,slow1531,2204.380238514443,6,0,2,4,0,0
4495,Dangerous,dang1534,2750.283881319114,178,97,41,6,34,0
4496,Normal,normal1537,1205.4611265357962,7,5,0,0,2,0
4497,Slow,slow1528,1699.2373885437123,8,0,1,7,0,0
4498,Dangerous,dang1530,2782.769849647382,142,40,80,6,13,3
4499,Dangerous,dang1535,3049.9682415170255,175,1,151,4,19,0
4500,Normal,normal1538,2090.390284848482,5,0,1,0,4,0
4501,Slow,slow1532,811.2057071225481,2,0,0,2,0,0
4502,Slow,slow1533,2344.0835183704285,3,0,0,3,0,0
4503,Normal,normal1539,3159.63279836079,2,0,0,2,0,0
4504,Slow,slow1534,2082.583063367351,2,0,0,2,0,0
4505,Dangerous,dang1537,1318.147669444684,64,15,18,6,25,0
4506,Normal,normal1540,1622.536479693745,9,2,7,0,0,0
4507,Slow,slow1530,2057.47821486539,10,0,3,7,0,0
4508,Slow,slow1535,2381.859376322231,0,0,0,0,0,0
4509,Dangerous,dang1538,2560.308666142292,157,58,60,9,30,0
4510,Dangerous,dang1540,1189.761625246718,76,1,12,8,55,0
4511,Normal,normal1541,2015.839471585334,10,0,0,0,9,1
4512,Dangerous,dang1539,3142.2435336402273,185,0,163,3,19,0
4513,Dangerous,dang1541,1967.0736117390832,180,0,78,11,87,4
4514,Slow,slow1525,809.7351541880515,2,0,0,2,0,0
4515,Slow,slow1537,1148.8894228384029,3,0,0,2,0,1
4516,Normal,normal1543,2453.9707116524364,2,0,0,0,0,2
4517,Slow,slow1538,2193.1029377014456,2,0,0,2,0,0
4518,Slow,slow1541,1812.9882525757016,3,0,0,3,0,0
4519,Dangerous,dang1536,3048.5771144110963,115,34,12,9,58,2
4520,Normal,normal1544,2018.1835025195644,18,1,2,3,11,1
4521,Slow,slow1539,2262.079031541232,0,0,0,0,0,0
4522,Slow,slow1540,1078.9873625016392,2,0,0,2,0,0
4523,Normal,normal1545,59.14563802028337,32,0,1,0,31,0
4524,Dangerous,dang1543,2729.3568516948176,39,0,28,3,6,2
4525,Normal,normal1546,1626.1847409671718,8,1,5,0,1,1
4526,Slow,slow1536,2168.3545910843927,4,0,0,4,0,0
4527,Dangerous,dang1544,2066.5787998914684,153,2,83,2,64,2
4528,Normal,normal1547,2059.288901700074,25,2,0,3,20,0
4529,Dangerous,dang1545,53.192634454989445,265,0,7,4,254,0
4530,Normal,normal1548,1599.3291562252361,3,0,0,2,1,0
4531,Slow,slow1543,2072.9109266674427,0,0,0,0,0,0
4532,Dangerous,dang1546,1045.8800669364853,38,2,29,3,2,2
4533,Normal,normal1549,1406.0804279419992,91,0,12,3,75,1
4534,Slow,slow1544,1783.6034977412155,3,0,0,2,0,1
4535,Dangerous,dang1547,2456.591672348723,136,53,34,5,40,4
4536,Normal,normal1550,2619.6136934262254,11,1,5,1,4,0
4537,Slow,slow1545,44.983825732444075,2,0,0,2,0,0
4538,Dangerous,dang1548,1602.7687746983172,25,23,2,0,0,0
4539,Normal,normal1551,2812.5458397871303,4,4,0,0,0,0
4540,Slow,slow1546,991.645048092531,5,0,3,2,0,0
4541,Dangerous,dang1549,1400.0835077801048,163,1,71,10,80,1
4542,Normal,normal1552,365.7117595763602,158,0,0,2,156,0
4543,Slow,slow1547,1784.1042420913043,5,0,0,5,0,0
4544,Dangerous,dang1550,2679.502814896426,187,1,164,6,15,1
4545,Normal,normal1553,2206.693577566673,16,0,5,0,11,0
4546,Slow,slow1548,1600.9427682170394,3,0,0,3,0,0
4547,Dangerous,dang1551,3379.995027376528,50,1,22,7,19,1
4548,Dangerous,dang1553,2323.1975293928704,101,10,39,5,47,0
4549,Normal,normal1554,720.6758038789404,1,1,0,0,0,0
4550,Slow,slow1549,1376.9798978545655,4,0,1,3,0,0
4551,Dangerous,dang1552,348.23630817279104,246,0,29,2,215,0
4552,Normal,normal1555,1912.5453203324769,37,3,3,2,29,0
4553,Slow,slow1550,1999.4281360250063,4,0,1,3,0,0
4554,Normal,normal1556,1716.4535969259023,76,1,1,5,69,0
4555,Slow,slow1551,1895.9356931676234,2,0,2,0,0,0
4556,Dangerous,dang1554,708.6077325914111,28,20,8,0,0,0
4557,Dangerous,dang1556,1693.1222725983268,189,0,81,7,101,0
4558,Normal,normal1557,975.4426922158008,1,1,0,0,0,0
4559,Slow,slow1552,337.8251433894254,3,0,0,3,0,0
4560,Slow,slow1553,2047.4032521987212,4,0,0,3,0,1
4561,Dangerous,dang1555,1914.9010321928486,62,14,47,0,0,1
4562,Normal,normal1558,1098.064960666614,21,19,0,2,0,0
4563,Normal,normal1559,1566.430370968646,53,53,0,0,0,0
4564,Slow,slow1554,706.6887236843825,0,0,0,0,0,0
4565,Slow,slow1555,1709.394689186357,3,0,0,3,0,0
4566,Dangerous,dang1557,964.1413954335767,28,14,11,3,0,0
4567,Normal,normal1560,1942.0812687662908,6,6,0,0,0,0
4568,Slow,slow1556,1685.93689575017,5,0,0,5,0,0
4569,Dangerous,dang1558,1108.3826234694875,63,26,30,1,6,0
4570,Normal,normal1561,497.79733469155246,183,0,0,2,181,0
4571,Dangerous,dang1559,1572.087605323142,116,62,51,1,2,0
4572,Normal,normal1562,2213.143947162914,40,0,1,4,35,0
4573,Dangerous,dang1560,1947.821277120618,66,25,38,2,0,1
4574,Slow,slow1557,978.1029804657987,0,0,0,0,0,0
4575,Slow,slow1558,1104.9082540784368,1,1,0,0,0,0
4576,Dangerous,dang1561,491.7972891396464,243,0,40,3,200,0
4577,Slow,slow1559,1569.6488823802392,0,0,0,0,0,0
4578,Dangerous,dang1562,2361.106666218083,99,65,32,1,1,0
4579,Normal,normal1563,900.2439085475401,62,0,4,8,48,2
4580,Normal,normal1565,170.96178462701118,208,2,0,0,206,0
4581,Slow,slow1560,1947.458104578589,0,0,0,0,0,0
4582,Normal,normal1566,2334.7184129024076,64,64,0,0,0,0
4583,Slow,slow1561,483.81320850325477,2,0,0,2,0,0
4584,Normal,normal1567,799.3505254049967,2,2,0,0,0,0
4585,Slow,slow1562,1722.8403790699924,2,0,0,2,0,0
4586,Dangerous,dang1563,934.4311631899819,114,1,29,14,69,1
4587,Dangerous,dang1565,164.9623298349985,58,1,20,3,34,0
4588,Normal,normal1564,983.7206297548071,19,15,0,1,2,1
4589,Normal,normal1568,2266.175820463933,1,0,0,0,0,1
4590,Dangerous,dang1566,2317.6096333901146,142,86,19,6,30,1
4591,Normal,normal1569,1744.2933971479192,34,34,0,0,0,0
4592,Dangerous,dang1567,795.9314832808053,40,2,38,0,0,0
4593,Slow,slow1563,883.5921305224801,7,0,1,6,0,0
4594,Slow,slow1565,159.0521391067573,0,0,0,0,0,0
4595,Dangerous,dang1564,2602.8928318791363,48,48,0,0,0,0
4596,Dangerous,dang1568,2383.341820882477,107,4,86,8,8,1
4597,Normal,normal1571,3018.4834033200427,6,2,4,0,0,0
4598,Slow,slow1566,1397.9487265071045,2,0,0,2,0,0
4599,Dangerous,dang1569,1752.374160752604,49,0,30,10,9,0
4600,Normal,normal1572,782.6254081209908,146,11,2,4,128,1
4601,Slow,slow1567,808.1555815972329,0,0,0,0,0,0
4602,Normal,normal1573,2164.2196991333753,0,0,0,0,0,0
4603,Slow,slow1564,591.9162827022952,1,0,0,0,0,1
4604,Slow,slow1568,2247.720158877409,0,0,0,0,0,0
4605,Dangerous,dang1571,3200.605579607164,87,15,47,7,15,3
4606,Normal,normal1574,1427.370047998352,2,2,0,0,0,0
4607,Slow,slow1569,1584.870836356341,4,0,0,4,0,0
4608,Normal,normal1575,1262.8178606258052,61,1,0,2,58,0
4609,Dangerous,dang1572,776.6254531808327,236,16,44,8,165,3
4610,Dangerous,dang1573,2470.3086996193447,61,0,60,0,1,0
4611,Normal,normal1576,2231.5786346797527,7,6,0,0,0,1
4612,Dangerous,dang1574,1410.937245683809,186,8,59,4,115,0
4613,Normal,normal1577,1308.6380319863142,2,1,1,0,0,0
4614,Dangerous,dang1575,1285.9626337335894,59,1,18,9,29,2
4615,Normal,normal1578,1775.3042752831775,34,6,1,2,25,0
4616,Slow,slow1572,768.6665114963014,7,0,1,6,0,0
4617,Slow,slow1573,2091.3938156460727,0,0,0,0,0,0
4618,Dangerous,dang1576,1061.7470514915265,121,3,36,7,75,0
4619,Normal,normal1579,2711.088082412089,3,1,0,2,0,0
4620,Slow,slow1571,2300.34587272614,0,0,0,0,0,0
4621,Slow,slow1574,1357.3025002310906,1,0,0,1,0,0
4622,Dangerous,dang1577,1304.7041801135817,57,10,46,0,0,1
4623,Normal,normal1580,1620.4084132456144,49,2,7,2,37,1
4624,Slow,slow1575,1174.5846697791042,6,1,0,5,0,0
4625,Dangerous,dang1578,1330.321508652428,28,16,11,1,0,0
4626,Normal,normal1581,1951.7869256542324,1,1,0,0,0,0
4627,Slow,slow1576,457.8640900303123,2,0,0,2,0,0
4628,Dangerous,dang1579,3007.9693012708735,51,41,10,0,0,0
4629,Normal,normal1582,2164.452396044873,15,4,6,0,5,0
4630,Slow,slow1577,1312.1389724021906,0,0,0,0,0,0
4631,Dangerous,dang1580,1652.3026741628876,156,13,68,9,66,0
4632,Dangerous,dang1581,2502.233130047449,24,7,15,2,0,0
4633,Slow,slow1578,1094.6727742177482,2,0,0,2,0,0
4634,Normal,normal1584,1589.191527274844,2,0,0,2,0,0
4635,Slow,slow1579,2395.6281189381657,0,0,0,0,0,0
4636,Slow,slow1581,1864.826468988535,0,0,0,0,0,0
4637,Dangerous,dang1494,1467.7262519470025,113,24,33,10,43,3
4638,Dangerous,dang1582,3109.804089863041,158,110,38,9,0,1
4639,Normal,normal1585,1672.528701385899,23,0,5,2,16,0
4640,Slow,slow1580,1538.2076981158716,6,0,2,4,0,0
4641,Dangerous,dang1584,1572.443537515744,157,0,89,4,64,0
4642,Normal,normal1587,1896.3039886603967,19,4,3,3,9,0
4643,Slow,slow1582,1467.1030421073754,1,1,0,0,0,0
4644,Dangerous,dang1585,2708.617456172664,124,53,40,7,24,0
4645,Normal,normal1588,1554.4150195900766,15,1,0,4,10,0
4646,Normal,normal1589,2286.1622120990664,12,7,2,1,2,0
4647,Slow,slow1584,885.0173017204005,4,0,0,4,0,0
4648,Dangerous,dang1587,2114.0015447346964,29,5,17,6,0,1
4649,Normal,normal1590,1524.605316662218,2,0,0,0,2,0
4650,Slow,slow1585,1043.909245567946,0,0,0,0,0,0
4651,Dangerous,dang1588,1555.7354462481912,134,26,49,12,42,5
4652,Normal,normal1591,2847.5200200511863,0,0,0,0,0,0
4653,Dangerous,dang1589,2280.1397574583957,128,7,92,3,25,1
4654,Normal,normal1586,2130.150348695566,2,0,0,2,0,0
4655,Normal,normal1592,2487.1159440216643,5,0,4,0,1,0
4656,Slow,slow1587,1202.68854592646,2,0,1,0,0,1
4657,Normal,normal1593,1835.2884435227684,1,0,1,0,0,0
4658,Slow,slow1588,1178.2571132335886,0,0,0,0,0,0
4659,Dangerous,dang1590,1196.5917646077714,127,9,67,2,49,0
4660,Dangerous,dang1591,3209.0200215894506,26,0,26,0,0,0
4661,Normal,normal1594,2024.7100519007458,4,0,2,2,0,0
4662,Dangerous,dang1586,2475.2488768401854,114,81,19,1,13,0
4663,Dangerous,dang1592,2471.73142520136,166,0,157,2,7,0
4664,Normal,normal1595,1120.2300901158458,3,0,2,0,1,0
4665,Slow,slow1589,1477.1821463393198,0,0,0,0,0,0
4666,Dangerous,dang1593,2219.917125896304,100,2,61,2,35,0
4667,Dangerous,dang1595,1903.8615391069807,35,34,0,1,0,0
4668,Normal,normal1596,686.7303601196367,6,2,0,2,2,0
4669,Slow,slow1590,1173.7460455088606,0,0,0,0,0,0
4670,Slow,slow1591,2476.9509730780546,0,0,0,0,0,0
4671,Dangerous,dang1594,2087.248907384517,107,14,84,5,3,1
4672,Normal,normal1597,1137.7650287382323,37,0,11,2,24,0
4673,Slow,slow1586,1905.306954972034,0,0,0,0,0,0
4674,Slow,slow1592,2166.806285463565,0,0,0,0,0,0
4675,Normal,normal1598,475.61791139334593,140,0,0,2,138,0
4676,Slow,slow1593,1627.0610326601263,1,0,0,1,0,0
4677,Slow,slow1595,385.96068193867455,2,0,0,2,0,0
4678,Dangerous,dang1596,675.9528941634803,57,6,36,4,11,0
4679,Normal,normal1599,1726.1146805944713,58,58,0,0,0,0
4680,Slow,slow1594,1337.7578783485417,0,0,0,0,0,0
4681,Dangerous,dang1597,1123.522097357734,148,0,77,8,62,1
4682,Normal,normal1600,1906.1155041733118,33,8,7,0,18,0
4683,Dangerous,dang1598,461.35270751312686,78,0,24,2,52,0
4684,Slow,slow1596,681.5038182886341,0,0,0,0,0,0
4685,Dangerous,dang1599,1720.1162280139963,183,55,67,5,55,1
4686,Normal,normal1602,1638.308712810221,44,2,1,2,38,1
4687,Slow,slow1597,1088.8024471808894,6,0,1,5,0,0
4688,Dangerous,dang1600,1899.9049370398484,104,15,45,11,30,3
4689,Normal,normal1603,1640.5979774981527,4,4,0,0,0,0
4690,Normal,normal1604,1159.274708589348,30,1,3,1,25,0
4691,Slow,slow1598,385.50879802824227,3,0,0,3,0,0
4692,Slow,slow1599,1606.5144157165323,0,0,0,0,0,0
4693,Dangerous,dang1602,1619.781974273765,154,1,83,5,64,1
4694,Normal,normal1601,1236.231881322732,32,1,2,2,27,0
4695,Normal,normal1605,2260.459586605541,100,99,0,0,1,0
4696,Slow,slow1600,1012.371138180781,1,0,1,0,0,0
4697,Normal,normal1606,717.3311442890903,2,2,0,0,0,0
4698,Dangerous,dang1604,1904.4079029928218,107,33,35,6,33,0
4699,Normal,normal1607,1469.8636701337828,45,0,4,4,37,0
4700,Slow,slow1602,1512.9451203098733,3,0,0,3,0,0
4701,Dangerous,dang1605,3239.7274313774874,59,40,9,7,3,0
4702,Normal,normal1608,1241.0509008418703,5,1,0,2,2,0
4703,Dangerous,dang1606,698.2216045838034,163,1,35,3,124,0
4704,Normal,normal1609,2112.6068635513157,5,5,0,0,0,0
4705,Slow,slow1604,1073.9701719422203,0,0,0,0,0,0
4706,Dangerous,dang1607,1477.2722627765413,152,28,60,8,55,1
4707,Slow,slow1605,1660.2150732848534,12,12,0,0,0,0
4708,Dangerous,dang1601,1260.2119823417956,45,36,5,2,0,2
4709,Dangerous,dang1603,1371.3163941443302,119,1,13,7,96,2
4710,Dangerous,dang1608,1438.1232828780005,76,32,39,3,2,0
4711,Normal,normal1611,1846.1791045038262,18,0,2,3,13,0
4712,Slow,slow1606,661.7592828956766,0,0,0,0,0,0
4713,Dangerous,dang1609,2186.278316904148,53,21,26,0,6,0
4714,Normal,normal1612,1717.410842953525,0,0,0,0,0,0
4715,Slow,slow1607,1101.796517823116,7,0,0,7,0,0
